Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP000648,Male,Yes,1,Graduate,No,30,680,3570,687,147,120,1,Rural,Home Purchase,8,0.41,8.37,1812.38,Y
LP000649,Male,No,2,Not Graduate,Yes,50,715,2931,985,143,60,0,Semiurban,Home Purchase,19,0.58,3.5,2601.42,Y
LP000650,Male,No,1,Graduate,No,21,606,4427,2973,94,180,1,Urban,Home Purchase,4,0.23,5.98,792.21,N
LP000651,Male,Yes,0,Graduate,No,21,725,6973,0,91,240,1,Urban,Home Improvement,1,0.29,6.26,665.68,Y
LP000652,Male,,2,Graduate,No,37,682,2796,1073,216,360,1,Semiurban,Home Purchase,5,0.1,6.32,1339.8,N
LP000653,Male,Yes,1,Graduate,No,40,684,6501,536,70,120,1,Urban,Home Purchase,13,0.16,8.91,883.32,Y
LP000654,Male,Yes,1,Graduate,No,27,695,9223,378,80,360,1,Urban,Debt Consolidation,12,0.45,6.71,516.75,Y
LP000655,Female,Yes,2,Graduate,No,21,674,12340,4621,142,180,1,Urban,Medical,13,0.37,9.18,1455.5,Y
LP000656,Male,,0,Graduate,No,37,679,4269,0,105,60,1,Rural,Debt Consolidation,4,0.48,6.71,2064.79,Y
LP000657,Male,Yes,1,Graduate,Yes,,760,5394,0,161,240,0,Urban,Home Purchase,11,0.14,3.5,933.74,N
LP000658,Female,No,0,Not Graduate,Yes,44,701,6907,0,186,120,0,Urban,Home Purchase,4,0.37,5.49,2017.67,N
LP000659,Male,Yes,0,Graduate,No,50,756,8466,815,164,180,0,Semiurban,Debt Consolidation,7,0.16,5.53,1342.63,N
LP000660,Male,Yes,3+,Graduate,No,21,641,7416,930,150,180,1,Semiurban,Debt Consolidation,0,0.28,7.0,1348.24,Y
LP000661,Female,Yes,1,Graduate,No,30,710,3215,2251,76,360,1,Urban,Home Purchase,4,,3.5,341.27,Y
LP000662,Male,Yes,1,Graduate,No,43,727,1948,0,124,180,1,Semiurban,Debt Consolidation,9,0.15,7.42,1143.87,N
LP000663,Male,Yes,0,Graduate,,36,612,4841,2941,96,180,1,Urban,Debt Consolidation,,0.45,7.09,867.71,N
LP000664,Male,Yes,0,Not Graduate,No,36,699,3226,0,91,180,1,Urban,Business,14,0.32,6.57,796.21,Y
LP000665,Female,Yes,3+,Graduate,Yes,33,687,3334,911,257,180,1,Urban,Home Purchase,,0.3,5.24,2064.61,Y
LP000666,Female,Yes,0,Graduate,No,25,718,4322,0,103,360,0,Semiurban,Debt Consolidation,0,0.27,5.91,611.59,Y
LP000667,,Yes,0,Graduate,No,26,687,1501,2994,99,360,1,Urban,Business,7,0.14,6.31,613.43,Y
LP000668,Female,No,0,Graduate,No,40,621,3879,630,,360,1,Rural,Education,9,0.16,9.73,,N
LP000669,Male,No,0,Graduate,No,21,794,5185,1282,82,60,1,Rural,Education,16,0.19,5.74,1575.4,Y
LP000670,Male,Yes,0,Graduate,No,42,478,5524,0,98,240,1,Urban,Vehicle,11,0.33,9.37,905.19,Y
LP000671,Male,No,0,Not Graduate,No,21,662,5677,4981,210,360,0,Urban,Home Purchase,5,0.11,7.09,1409.85,Y
LP000672,Male,No,2,Not Graduate,No,29,741,6588,0,57,360,1,Urban,Debt Consolidation,11,0.26,3.57,258.19,N
LP000673,Male,Yes,1,Graduate,No,24,735,16455,1373,72,,1,Rural,Home Improvement,2,0.34,6.97,,Y
LP000674,Female,No,0,Not Graduate,No,21,568,10442,854,233,180,1,Semiurban,Debt Consolidation,3,0.47,6.14,1983.85,N
LP000675,Male,Yes,0,Graduate,No,26,819,6136,0,170,360,1,Rural,Debt Consolidation,2,0.19,6.16,1036.79,Y
LP000676,Male,Yes,2,Not Graduate,No,26,692,8137,3733,72,120,1,Urban,Vehicle,5,0.31,5.6,784.96,Y
LP000677,Female,Yes,2,Not Graduate,Yes,48,689,1620,1147,149,360,0,Semiurban,Home Purchase,4,0.18,6.08,901.01,N
LP000678,Male,No,2,Graduate,No,42,687,5554,6772,75,360,1,Semiurban,Home Purchase,0,0.3,4.67,387.63,Y
LP000679,Female,Yes,0,Not Graduate,No,27,719,6221,0,86,180,1,Urban,Debt Consolidation,0,0.15,3.64,620.73,Y
LP000680,Male,Yes,1,Graduate,Yes,44,726,6505,0,143,360,1,Semiurban,Debt Consolidation,8,0.22,5.53,814.63,Y
LP000681,Male,Yes,3+,Graduate,No,36,645,6294,0,155,360,1,Rural,Business,0,0.16,8.31,1171.01,Y
LP000682,,Yes,3+,Graduate,No,28,723,1500,1822,108,360,1,Urban,Vehicle,11,0.24,6.16,658.67,Y
LP000683,Female,Yes,1,Graduate,No,21,699,3536,1130,104,360,1,Semiurban,Debt Consolidation,0,0.24,5.65,600.33,Y
LP000684,Male,Yes,0,Not Graduate,No,26,,9432,0,82,360,0,Urban,Home Improvement,6,0.41,4.97,438.69,Y
LP000685,Male,No,1,Not Graduate,No,35,850,2573,15222,,240,1,Rural,Home Improvement,8,0.48,5.29,,N
LP000686,Male,Yes,1,Graduate,No,36,625,3424,1924,,240,1,Rural,Education,2,0.1,5.15,,Y
LP000687,Male,No,0,Graduate,No,31,601,1520,2422,219,360,1,Urban,Home Purchase,0,0.46,,1414.61,Y
LP000688,Female,Yes,0,Graduate,No,51,494,21202,1751,71,360,,Semiurban,Education,4,0.35,9.09,575.89,Y
LP000689,Male,No,0,Not Graduate,Yes,48,598,1981,1447,60,360,0,Rural,Medical,16,0.43,9.39,499.7,N
LP000690,Female,Yes,3+,Graduate,No,43,583,3422,0,136,120,1,Urban,Medical,12,0.25,7.49,1613.63,N
LP000691,Male,Yes,1,Graduate,Yes,40,616,10109,2715,120,120,1,Urban,Debt Consolidation,1,0.07,8.54,1490.4,Y
LP000692,Female,No,3+,Graduate,Yes,43,740,1500,1781,86,60,1,Urban,Business,1,0.39,5.21,1631.21,Y
LP000693,Male,Yes,0,Graduate,No,49,654,3547,0,198,360,1,Urban,Home Improvement,15,0.54,5.25,1093.36,Y
LP000694,Male,No,,Graduate,Yes,27,648,3512,0,130,180,1,Semiurban,Debt Consolidation,0,0.32,8.02,1243.85,N
LP000695,Male,Yes,0,Not Graduate,No,21,786,6687,4470,60,180,0,Semiurban,Education,7,0.27,3.5,428.93,Y
LP000696,Female,Yes,3+,Graduate,No,47,711,7845,911,119,360,0,Urban,Home Purchase,5,0.16,5.52,677.16,Y
LP000697,Male,No,1,Graduate,Yes,44,653,4945,0,79,360,1,Semiurban,Debt Consolidation,6,0.19,7.39,546.44,Y
LP000698,Male,Yes,0,Not Graduate,No,31,762,2602,6882,211,360,1,Semiurban,Medical,12,0.22,,1251.52,Y
LP000699,Female,Yes,0,Graduate,No,49,738,2277,3011,197,360,1,Rural,Home Purchase,7,,7.82,1420.87,Y
LP000700,Male,Yes,1,Graduate,Yes,21,694,8940,5114,50,360,1,Rural,Debt Consolidation,6,0.25,7.15,337.7,N
LP000701,Male,Yes,0,Graduate,Yes,48,599,4892,0,93,360,1,Urban,Education,6,0.22,9.11,755.67,Y
LP000702,Male,Yes,3+,Not Graduate,No,38,588,5710,3786,159,180,0,Semiurban,Debt Consolidation,,0.25,7.61,1483.91,N
LP000703,Male,Yes,0,Graduate,No,33,775,3890,0,128,360,1,Rural,Debt Consolidation,7,0.24,6.74,829.35,Y
LP000704,Male,Yes,0,Graduate,No,48,659,2976,2296,85,180,,Rural,Home Purchase,4,0.25,5.02,673.06,Y
LP000705,Female,Yes,0,Not Graduate,No,36,794,3821,2214,162,240,1,Urban,Home Improvement,0,0.19,4.0,981.69,Y
LP000706,,No,2,Graduate,No,34,513,5698,0,114,360,1,Rural,Home Purchase,9,0.41,7.88,826.97,Y
LP000707,Male,No,1,Graduate,No,28,669,3216,0,90,360,1,Rural,Home Purchase,8,0.14,8.15,669.82,N
LP000708,Female,No,,Graduate,Yes,31,555,2327,0,159,240,1,Urban,Home Purchase,5,0.29,5.7,1111.78,N
LP000709,Male,Yes,0,Graduate,No,21,616,2849,3454,64,360,0,Semiurban,Debt Consolidation,5,0.12,10.75,597.43,N
LP000710,Male,Yes,2,Not Graduate,No,32,634,5223,4082,131,180,1,Semiurban,Education,7,0.21,7.66,1226.33,N
LP000711,Male,No,,Graduate,No,21,753,1951,0,96,360,1,Urban,Home Purchase,14,0.27,5.9,569.41,Y
LP000712,Male,Yes,1,Graduate,No,27,633,9563,0,152,180,0,Semiurban,Home Purchase,5,0.36,6.3,1307.43,N
LP000713,Male,No,1,Graduate,No,34,714,6498,0,,360,0,Urban,Home Purchase,2,0.53,5.42,,N
LP000714,Female,Yes,1,Graduate,No,41,615,6856,2870,57,360,0,Rural,Home Improvement,,0.12,5.55,325.43,Y
LP000715,Male,Yes,0,Graduate,Yes,28,722,18585,2115,99,60,1,Semiurban,Education,11,0.26,4.66,1852.87,Y
LP000716,Male,Yes,0,Graduate,No,25,644,2440,669,87,360,1,Rural,Education,11,0.54,4.26,428.5,Y
LP000717,Male,Yes,0,Graduate,No,26,690,7557,1952,68,360,0,Urban,Home Improvement,8,0.18,4.35,338.51,N
LP000718,Female,Yes,2,Graduate,No,21,694,10059,0,192,180,1,Rural,Home Purchase,12,0.27,3.5,1372.57,Y
LP000719,Female,Yes,0,Graduate,Yes,35,803,3340,0,,360,1,Rural,Vehicle,9,0.24,8.0,,Y
LP000720,Male,No,0,Graduate,No,34,825,3258,0,50,360,1,Semiurban,Home Purchase,18,0.07,3.62,227.88,Y
LP000721,Male,No,2,Graduate,,38,725,14556,1213,100,360,1,Rural,Home Improvement,2,0.21,5.55,570.93,Y
LP000722,Male,Yes,0,Graduate,No,,677,6327,1421,41,180,1,Urban,Home Improvement,11,0.24,7.01,368.75,Y
LP000723,,Yes,3+,Not Graduate,No,36,699,3981,0,153,180,1,Rural,Home Improvement,3,0.13,5.68,1264.8,N
LP000724,Female,No,0,Graduate,No,24,647,5879,0,52,360,0,Urban,Home Purchase,,0.25,6.64,333.48,N
LP000725,Male,Yes,0,Not Graduate,No,,721,1500,421,215,120,1,Urban,Vehicle,6,0.19,5.0,2280.41,Y
LP000726,Male,No,2,Graduate,No,31,705,7827,2328,,360,1,Urban,Home Improvement,2,0.35,4.4,,Y
LP000727,Male,Yes,0,Graduate,No,36,773,15916,0,66,240,1,Urban,Home Purchase,10,0.21,3.76,391.65,Y
LP000728,Male,Yes,3+,Graduate,No,41,758,3595,6311,145,360,1,Semiurban,Business,8,0.41,4.45,730.39,Y
LP000729,Male,Yes,2,Graduate,No,27,678,6689,467,149,180,1,Rural,Vehicle,8,0.57,7.48,1379.56,N
LP000730,Male,No,1,Graduate,No,,708,3622,2342,226,360,1,Urban,Debt Consolidation,3,0.21,4.68,1169.41,N
LP000731,Male,Yes,1,Graduate,No,24,599,7987,0,90,360,1,Urban,Debt Consolidation,5,0.14,9.27,741.71,Y
LP000732,Male,Yes,0,Not Graduate,No,46,748,4892,1602,71,180,1,Urban,Home Improvement,9,0.32,5.0,561.46,Y
LP000733,Male,No,1,Not Graduate,No,21,728,6929,1859,120,60,1,Urban,Home Improvement,7,0.4,3.76,2197.01,Y
LP000734,Male,Yes,3+,Graduate,Yes,28,738,7241,0,114,360,1,Rural,Debt Consolidation,0,0.34,5.83,,Y
LP000735,Female,No,3+,Graduate,No,35,587,6142,0,118,180,1,Semiurban,Home Improvement,3,0.25,9.07,1201.75,Y
LP000736,Male,Yes,0,Not Graduate,No,47,628,1923,0,55,180,1,Urban,Debt Consolidation,6,0.22,6.61,482.44,Y
LP000737,Male,Yes,0,Graduate,No,43,702,7423,1408,114,360,,Rural,Home Purchase,6,0.16,7.95,832.52,Y
LP000738,Female,No,0,Graduate,No,23,673,5852,0,124,360,1,Urban,Education,2,0.53,8.35,940.3,Y
LP000739,Female,Yes,0,Graduate,No,21,726,3522,1223,124,360,1,Semiurban,Debt Consolidation,4,0.46,6.64,795.22,Y
LP000740,Male,Yes,0,Graduate,No,58,723,1612,4908,,360,1,Semiurban,Debt Consolidation,0,0.38,4.82,,Y
LP000741,Male,Yes,3+,Not Graduate,No,41,670,8461,0,130,360,1,Urban,Education,7,0.34,7.3,891.24,N
LP000742,Male,No,1,Graduate,No,37,731,4164,0,167,360,1,Rural,Home Purchase,7,0.63,6.79,1087.6,N
LP000743,Male,No,0,Graduate,,29,712,7869,0,201,360,,Semiurban,Education,2,0.19,4.71,1043.67,N
LP000744,Male,No,0,Not Graduate,No,38,683,3572,2458,261,360,1,Urban,Debt Consolidation,9,0.32,6.18,1595.16,N
LP000745,Female,Yes,0,Not Graduate,No,26,582,4210,1115,203,360,1,Rural,Home Improvement,14,0.31,9.49,1705.45,N
LP000746,Female,No,1,Not Graduate,No,41,745,6173,0,178,60,1,Semiurban,Business,,0.22,5.67,3413.99,Y
LP000747,Male,No,0,Graduate,No,32,725,4629,0,245,180,1,Rural,Home Purchase,3,0.34,5.43,1992.77,Y
LP000748,Male,Yes,0,Not Graduate,No,42,711,5480,0,43,360,1,Urban,Education,15,0.23,6.74,278.61,Y
LP000749,Female,Yes,0,Not Graduate,No,48,718,9060,1897,65,360,1,Semiurban,Medical,2,0.46,7.34,447.39,Y
LP000750,Female,Yes,1,Graduate,No,45,777,9956,3584,170,120,1,Urban,Vehicle,3,0.18,8.08,2069.76,Y
LP000751,Male,Yes,0,Graduate,No,50,696,4287,0,74,120,0,Urban,Medical,9,,4.43,764.43,N
LP000752,Male,No,1,Not Graduate,,40,729,3229,1700,151,120,1,Urban,Home Improvement,1,0.5,4.91,1594.95,Y
LP000753,Male,Yes,1,Graduate,No,26,746,1500,3458,75,180,1,Urban,Debt Consolidation,13,0.24,5.93,630.06,Y
LP000754,Male,Yes,0,Not Graduate,No,21,704,1990,7602,92,360,0,Urban,Home Purchase,12,0.23,6.29,568.86,N
LP000755,,Yes,0,Graduate,Yes,30,638,3736,1350,61,180,,Rural,Home Improvement,11,0.11,8.09,586.12,Y
LP000756,Male,Yes,0,Graduate,No,34,757,2179,707,,360,1,Semiurban,Home Purchase,11,0.2,3.5,,N
LP000757,Male,Yes,0,Not Graduate,No,43,655,4529,0,92,240,1,Urban,Home Purchase,15,0.43,5.9,653.82,N
LP000758,Male,No,0,Graduate,No,42,674,1500,1872,120,360,1,Urban,Home Purchase,0,0.28,4.55,611.59,Y
LP000759,Male,No,0,Graduate,No,52,671,8103,1626,226,180,1,Semiurban,Vehicle,0,0.34,5.19,1809.64,Y
LP000760,Male,,0,Graduate,Yes,48,724,6771,0,99,120,0,Semiurban,Home Purchase,0,0.15,4.44,1023.16,N
LP000761,Female,Yes,3+,Not Graduate,No,42,615,7177,0,122,180,,Urban,Debt Consolidation,2,0.23,7.74,1147.66,N
LP000762,Male,Yes,2,Graduate,No,22,759,3361,0,133,360,1,Rural,Business,10,0.17,4.83,700.22,Y
LP000763,Male,No,3+,Graduate,Yes,47,672,3995,2395,95,180,1,Rural,Medical,5,0.25,5.84,793.48,Y
LP000764,Female,Yes,2,Graduate,No,34,630,4283,830,93,120,1,Urban,Medical,11,0.11,6.98,1078.85,Y
LP000765,Male,Yes,,Graduate,No,44,712,9808,2869,57,360,1,Semiurban,Home Purchase,,0.19,3.75,263.98,Y
LP000766,Male,Yes,2,Not Graduate,Yes,42,681,3840,0,84,180,1,Rural,Home Purchase,4,0.13,8.93,848.49,N
LP000767,Female,No,0,Graduate,No,59,698,1594,1405,129,240,1,Rural,Debt Consolidation,9,0.28,6.47,959.51,Y
LP000768,Female,Yes,2,Graduate,No,26,647,2758,958,97,360,1,Semiurban,Medical,1,0.48,7.06,649.26,Y
LP000769,Male,No,0,Graduate,No,26,748,4869,10596,219,360,1,Urban,Medical,2,0.32,5.97,1308.79,Y
LP000770,Male,Yes,2,Graduate,No,40,668,1595,2383,134,,1,Urban,Medical,0,0.22,3.82,,Y
LP000771,Male,No,2,Graduate,No,21,657,6308,0,131,,1,Rural,Home Purchase,,0.24,6.4,,Y
LP000772,Male,Yes,0,Graduate,No,23,720,3251,1327,129,360,,Urban,Medical,9,0.17,5.93,767.62,Y
LP000773,Female,Yes,2,Not Graduate,No,21,706,14662,3036,103,360,0,Rural,Home Purchase,1,0.16,4.46,519.44,N
LP000774,Male,Yes,3+,Not Graduate,No,39,558,10341,0,40,180,1,Rural,Education,15,0.32,9.66,421.56,Y
LP000775,Male,Yes,0,Graduate,Yes,30,722,5663,0,95,120,1,Urban,Home Improvement,7,0.36,5.38,1025.36,Y
LP000776,Female,Yes,1,Not Graduate,No,33,660,3203,2584,139,180,1,Urban,Education,5,0.11,7.92,1321.94,Y
LP000777,Female,Yes,0,Not Graduate,No,25,702,4715,0,99,360,1,Semiurban,Home Improvement,0,0.19,5.55,565.22,Y
LP000778,Female,Yes,0,Graduate,No,36,,2229,0,76,120,0,Rural,Debt Consolidation,9,0.22,10.54,1027.21,N
LP000779,Male,Yes,1,Not Graduate,No,30,575,2131,2185,62,180,1,Rural,Home Improvement,5,0.28,4.8,483.86,N
LP000780,Male,No,,Graduate,No,45,630,4330,394,86,240,1,Semiurban,Education,10,0.45,6.82,657.5,Y
LP000781,Male,No,2,Not Graduate,Yes,30,760,4654,0,56,120,1,Urban,Home Improvement,10,0.45,3.5,553.76,Y
LP000782,Male,Yes,2,Not Graduate,No,37,715,4724,1647,156,360,0,Semiurban,Business,11,0.39,3.65,713.64,N
LP000783,Female,Yes,0,Graduate,Yes,28,655,2230,906,213,360,1,Rural,Education,7,0.18,5.98,1274.31,N
LP000784,Male,Yes,2,Graduate,No,26,751,3675,0,71,360,1,Semiurban,Home Purchase,2,0.31,3.5,318.82,Y
LP000785,Female,No,0,Not Graduate,No,35,776,8993,1618,89,360,0,Urban,Home Purchase,9,0.5,8.77,701.44,N
LP000786,Female,Yes,,Not Graduate,,48,766,7868,412,108,360,1,Rural,Home Purchase,3,0.37,4.07,519.98,Y
LP000787,Male,No,1,Graduate,No,52,556,3186,0,59,360,0,Rural,Medical,0,0.43,7.52,413.34,N
LP000788,Female,Yes,0,Graduate,Yes,44,754,4727,1982,48,360,1,Semiurban,Medical,15,0.15,5.54,273.74,Y
LP000789,Female,Yes,2,Not Graduate,No,31,806,3567,0,149,360,1,Rural,Home Improvement,6,0.33,5.06,805.34,Y
LP000790,Female,Yes,2,Graduate,Yes,36,708,5633,0,47,360,1,Semiurban,Education,9,0.29,6.69,302.97,Y
LP000791,Male,No,0,Graduate,Yes,57,533,7874,2269,108,360,1,Urban,Education,9,0.42,4.24,530.66,Y
LP000792,Male,No,3+,Not Graduate,No,43,711,4879,2879,218,180,,Semiurban,Home Purchase,4,0.48,5.34,1762.79,N
LP000793,Male,No,0,Graduate,No,34,701,3386,0,153,360,1,Rural,Debt Consolidation,4,0.14,6.01,918.3,Y
LP000794,Male,Yes,0,Graduate,No,54,572,12065,0,160,180,1,Semiurban,Home Improvement,14,0.09,6.05,1354.5,Y
LP000795,Female,Yes,3+,Graduate,No,36,756,4451,0,92,60,1,Semiurban,Home Purchase,2,0.34,6.07,1781.61,Y
LP000796,Male,No,,Graduate,Yes,28,630,8086,0,111,360,1,Urban,Debt Consolidation,9,0.38,6.27,684.89,Y
LP000797,Male,Yes,1,Not Graduate,No,29,680,8814,0,76,360,0,Urban,Business,12,0.23,6.0,455.66,N
LP000798,Female,Yes,3+,Graduate,Yes,35,666,3460,753,136,360,1,Rural,Vehicle,11,0.27,6.35,846.24,Y
LP000799,Male,Yes,0,Graduate,Yes,51,585,3055,2689,74,360,1,Semiurban,Home Purchase,6,0.31,10.25,663.11,Y
LP000800,Female,No,1,Graduate,No,42,694,5737,0,183,360,1,Rural,Medical,17,0.28,10.34,1652.12,Y
LP000801,Male,Yes,1,Graduate,No,21,709,5018,1946,69,240,1,Rural,Home Improvement,10,0.33,5.18,462.26,Y
LP000802,Female,No,3+,Graduate,Yes,22,517,7581,0,174,360,1,Urban,Education,14,0.52,9.97,1523.12,Y
LP000803,Male,Yes,0,Not Graduate,No,29,627,10952,0,156,60,1,Semiurban,Vehicle,11,0.09,7.57,3131.11,Y
LP000804,Male,No,2,Graduate,No,34,720,8093,1585,107,360,1,Semiurban,Home Improvement,3,0.39,6.15,651.87,N
LP000805,Male,No,0,Graduate,No,21,810,8790,1206,151,360,1,Semiurban,Home Improvement,4,0.33,6.39,943.53,N
LP000806,Male,Yes,3+,Graduate,No,39,756,2172,0,75,360,1,Semiurban,Home Purchase,6,0.32,,380.46,Y
LP000807,Male,Yes,1,Graduate,No,36,797,6023,0,80,360,1,Rural,Medical,11,0.11,4.21,391.68,Y
LP000808,Female,,2,Graduate,Yes,29,726,3269,662,73,120,1,Rural,Education,20,0.33,5.06,776.42,Y
LP000809,Female,Yes,3+,Not Graduate,No,33,654,2097,3897,89,360,1,Semiurban,Debt Consolidation,0,0.22,8.05,656.16,N
LP000810,Female,Yes,2,Not Graduate,No,48,740,1500,0,71,240,1,Rural,Debt Consolidation,5,0.17,4.21,438.14,Y
LP000811,Female,Yes,0,Graduate,No,50,717,10205,0,89,240,1,Rural,Home Purchase,11,,9.15,809.36,Y
LP000812,Male,No,,Graduate,Yes,39,729,5791,1329,,360,1,Rural,Debt Consolidation,6,0.32,3.63,,N
LP000813,Male,Yes,0,Graduate,No,47,602,3429,2585,119,180,1,Semiurban,Education,13,0.3,6.73,1051.72,Y
LP000814,Male,Yes,2,Not Graduate,Yes,27,724,3602,1106,97,360,1,Urban,Debt Consolidation,10,0.31,4.24,476.61,Y
LP000815,Male,Yes,1,Not Graduate,No,23,559,2704,775,184,360,0,Rural,Home Purchase,13,0.13,9.06,1488.46,N
LP000816,Male,,2,Graduate,No,35,664,4498,0,51,360,0,Urban,Debt Consolidation,2,0.12,5.52,290.21,N
LP000817,Female,No,1,Graduate,No,23,683,5615,5668,170,360,1,Urban,Business,8,0.62,5.22,935.59,Y
LP000818,Male,No,2,Graduate,No,55,745,3655,0,216,240,1,Urban,Business,6,0.24,5.37,1470.02,Y
LP000819,Male,Yes,2,Not Graduate,No,21,604,1500,1232,145,360,1,Rural,Home Purchase,6,0.12,8.05,1069.02,Y
LP000820,Female,No,,Graduate,No,45,559,4912,0,70,360,,Semiurban,Home Improvement,15,0.21,8.4,533.29,N
LP000821,Female,Yes,0,Graduate,No,39,676,3517,3574,275,360,1,Urban,Debt Consolidation,14,0.12,4.65,1418.0,Y
LP000822,Male,No,2,Graduate,No,42,727,4425,0,121,180,0,Rural,Home Purchase,1,0.22,6.92,1082.18,N
LP000823,Male,No,1,Graduate,No,30,733,3559,0,71,360,,Semiurban,Business,16,0.12,3.96,337.33,N
LP000824,Male,Yes,2,Graduate,Yes,35,713,5747,4508,183,360,0,Semiurban,Home Improvement,12,0.27,4.78,957.93,Y
LP000825,Female,No,1,Graduate,No,39,594,10328,8304,102,180,0,Semiurban,Home Improvement,11,0.19,6.57,892.46,Y
LP000826,Male,Yes,0,Graduate,Yes,28,664,3332,0,141,360,1,Semiurban,Home Improvement,4,0.14,7.71,1006.25,Y
LP000827,Male,No,0,Not Graduate,No,30,714,3198,629,81,360,1,Semiurban,Home Purchase,7,0.54,6.98,537.81,Y
LP000828,Male,Yes,1,Graduate,Yes,41,693,2950,0,202,120,1,Semiurban,Home Improvement,0,0.33,6.17,2259.9,Y
LP000829,Female,Yes,0,Graduate,No,38,723,1976,2147,118,360,,Urban,Education,8,0.07,7.3,808.97,N
LP000830,Female,Yes,0,Graduate,No,41,756,3794,0,82,120,1,Semiurban,Debt Consolidation,5,0.41,4.09,833.72,N
LP000831,Female,No,1,Graduate,No,36,695,5243,2697,83,360,1,Semiurban,Debt Consolidation,15,0.39,5.15,453.2,N
LP000832,Male,No,2,Graduate,No,23,700,1500,304,68,360,1,Urban,Home Improvement,15,0.14,5.64,392.09,Y
LP000833,Male,Yes,0,Graduate,Yes,43,850,5524,1911,167,180,1,Semiurban,Business,15,0.28,3.5,1193.85,Y
LP000834,Male,No,0,Graduate,Yes,37,721,1942,0,134,360,0,Semiurban,Home Improvement,5,0.22,5.28,742.44,N
LP000835,Male,,1,Graduate,No,23,652,7342,963,164,360,1,Semiurban,Vehicle,7,0.12,8.62,1274.99,Y
LP000836,Female,Yes,1,Graduate,No,21,540,8410,0,58,120,,Rural,Debt Consolidation,6,0.2,11.31,809.16,N
LP000837,Male,Yes,1,Graduate,No,33,613,6370,2023,46,360,1,Urban,Medical,3,0.19,9.37,382.44,Y
LP000838,Male,Yes,0,Graduate,No,21,727,4056,0,60,180,1,Rural,Business,9,0.45,6.19,512.49,N
LP000839,Female,Yes,2,Graduate,No,21,695,4438,0,36,180,1,Semiurban,Home Purchase,16,0.47,6.65,316.57,Y
LP000840,Male,Yes,3+,Graduate,No,47,645,5337,779,142,180,1,Rural,Home Improvement,0,0.37,6.85,1264.46,N
LP000841,Female,No,2,Not Graduate,No,37,632,4590,3671,87,360,1,Rural,Home Improvement,12,0.46,5.87,514.36,N
LP000842,Male,Yes,2,Not Graduate,Yes,33,671,6861,2167,141,360,1,Rural,Home Purchase,4,0.11,5.58,807.67,Y
LP000843,Male,Yes,3+,Graduate,No,40,686,2529,531,120,360,1,Urban,Home Purchase,4,0.1,9.29,990.69,N
LP000844,Male,No,3+,Graduate,Yes,27,772,4269,0,43,180,1,Rural,Education,0,0.14,8.1,413.42,N
LP000845,Male,No,1,Not Graduate,No,30,732,3055,1412,131,360,1,Urban,Debt Consolidation,0,0.2,6.73,847.92,Y
LP000846,Female,No,1,Not Graduate,No,36,603,1730,0,71,360,1,Rural,Education,13,0.44,8.01,521.47,N
LP000847,Male,Yes,2,Graduate,No,37,651,4162,0,102,360,1,Rural,Home Purchase,13,0.38,6.74,660.89,Y
LP000848,Female,Yes,1,Graduate,No,26,757,11145,3719,187,120,1,Semiurban,Debt Consolidation,16,0.44,5.17,1999.0,Y
LP000849,Male,No,0,Graduate,No,48,600,15505,3743,,360,0,Rural,Medical,8,0.29,8.21,,Y
LP000850,Male,Yes,0,Not Graduate,No,21,653,5126,0,223,60,1,Urban,Home Improvement,7,0.28,5.67,4277.08,Y
LP000851,Male,Yes,2,Not Graduate,Yes,36,561,2540,1957,119,180,1,Semiurban,Debt Consolidation,5,0.24,8.42,1166.27,Y
LP000852,Male,Yes,0,Graduate,No,36,544,4035,3442,80,240,0,Rural,Debt Consolidation,11,0.21,9.57,749.37,N
LP000853,Male,No,1,Graduate,No,37,619,16923,841,185,360,1,Urban,Home Purchase,9,0.44,6.71,1194.99,Y
LP000854,Male,Yes,0,Graduate,No,33,708,1990,931,47,240,1,Semiurban,Home Purchase,2,0.24,7.21,370.34,Y
LP000855,Male,Yes,0,Graduate,Yes,21,619,3510,2325,164,120,1,Semiurban,Home Purchase,0,0.36,8.09,1997.58,Y
LP000856,Male,Yes,1,Graduate,No,27,622,1674,0,90,360,1,Semiurban,Home Purchase,11,0.09,7.3,617.01,Y
LP000857,Male,Yes,1,Graduate,No,30,699,2530,0,66,360,0,Semiurban,Home Purchase,8,0.35,6.32,,N
LP000858,Male,Yes,0,Graduate,Yes,21,605,10048,0,137,180,1,Rural,Home Purchase,7,0.14,8.13,1319.55,Y
LP000859,Female,No,1,Not Graduate,No,34,588,9110,0,112,360,0,Semiurban,Home Purchase,7,0.22,,727.17,N
LP000860,Female,Yes,1,Graduate,No,44,724,4589,0,439,360,0,Rural,Home Purchase,7,0.25,5.17,2402.47,N
LP000861,Male,No,0,Not Graduate,No,45,621,5249,1771,176,240,0,Semiurban,Debt Consolidation,12,0.22,7.7,1439.45,N
LP000862,,Yes,0,Not Graduate,No,42,622,3402,2422,62,,1,Urban,Home Purchase,7,0.26,7.36,,Y
