Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP00641,Female,Yes,1,Graduate,No,22,766,6163,2658,700,240,1,Semiurban,Medical,11,14.1,5.78,4926.58,Y
LP00642,Male,Yes,1,Graduate,No,52,707,6251,923,700,240,1,Urban,Debt Consolidation,5,20.31,7.16,5494.52,Y
LP00643,Male,Yes,0,Graduate,No,46,733,11343,3898,700,180,1,Rural,Vehicle,7,17.32,8.01,6693.61,Y
LP00644,Male,No,3+,Graduate,,43,765,9847,3443,700,240,1,,Vehicle,11,23.2,6.57,5247.9,Y
LP00645,Male,Yes,0,Graduate,Yes,33,738,5727,1453,700,360,1,Urban,Education,4,30.55,7.64,4961.78,Y
LP00646,Male,Yes,3+,Graduate,No,30,742,,2067,700,360,1,Urban,Home Improvement,2,20.86,3.0,2951.23,Y
LP00647,Male,Yes,0,Not Graduate,No,21,695,8101,0,700,360,1,Semiurban,Vehicle,5,14.48,8.27,5268.71,N
LP00648,Male,No,3+,Graduate,No,25,742,9066,388,700,240,1,Urban,Debt Consolidation,5,8.51,6.19,,Y
LP00649,Male,Yes,0,Graduate,No,37,757,6493,3051,700,240,1,Urban,Home Purchase,9,5,9.54,6543.21,Y
LP00650,Male,Yes,0,Graduate,No,32,728,7820,3544,700,180,1,Urban,Vehicle,5,20.74,3.0,4834.07,Y
LP00651,Male,Yes,0,Graduate,No,42,759,4515,3250,700,180,1,Rural,Education,6,23.13,6.55,6117.01,Y
LP00652,Female,Yes,1,Graduate,Yes,40,712,8908,4058,700,180,1,Semiurban,Education,12,22.06,11.31,8092.97,Y
LP00653,Male,Yes,2,Not Graduate,Yes,34,650,6614,3980,700,240,0,Rural,Debt Consolidation,0,9.95,10.99,7220.56,Y
LP00654,Female,Yes,2,Graduate,No,45,734,6604,4980,700,60,1,Urban,Education,9,39.92,9.24,14612.52,Y
LP00655,Male,Yes,0,Graduate,No,44,797,3520,161,700,180,1,Urban,Business,7,32.17,7.31,6413.74,Y
LP00656,Female,No,2,Graduate,No,43,765,10462,493,700,360,1,Semiurban,Medical,4,13.3,5.7,4062.8,Y
LP00657,Female,Yes,2,Graduate,No,31,721,5412,2518,,360,1,Semiurban,Education,6,29.94,3.46,3127.7,Y
LP00658,Female,Yes,2,Graduate,No,43,748,5286,0,700,240,1,Semiurban,Education,9,21.97,6.94,5401.91,Y
LP00659,Female,Yes,0,Not Graduate,No,42,807,6810,3227,700,360,1,Urban,Business,9,26.51,5.91,4156.44,N
LP00660,Male,Yes,2,Not Graduate,No,37,664,5116,1905,700,360,1,Urban,Education,6,22.36,5.89,4147.48,Y
LP00661,Female,Yes,1,Graduate,No,57,718,8215,3561,700,120,1,Semiurban,Vehicle,2,27.68,4.63,7298.63,Y
LP00662,Male,Yes,3+,Graduate,Yes,46,741,8228,123,700,240,1,Semiurban,Home Purchase,9,26.51,10.4,6941.7,Y
LP00663,Male,No,2,Graduate,No,43,740,12459,2252,700,360,1,Urban,Home Improvement,3,19.8,7.31,4803.75,Y
LP00664,,Yes,0,Graduate,,35,724,9382,2174,700,240,1,Rural,Debt Consolidation,21,14.26,4.67,4493.04,Y
LP00665,Male,Yes,0,Graduate,No,35,764,4658,4022,700,240,,Urban,Home Purchase,6,25.75,7.55,5660.57,Y
LP00666,Male,No,3+,Graduate,No,54,650,6879,607,700,360,1,Semiurban,Business,9,27.65,6.91,4614.88,Y
LP00667,Male,No,0,Graduate,No,42,738,11824,4044,700,240,1,Semiurban,Business,8,34.67,6.89,5380.97,Y
LP00668,Male,No,2,Not Graduate,No,37,825,8330,694,700,360,0,Rural,Business,12,21.91,5.78,4098.36,Y
LP00669,Male,Yes,0,Graduate,Yes,52,764,9897,1674,700,180,1,Semiurban,Home Purchase,5,19.15,5.86,5854.18,Y
LP00670,Male,Yes,1,Graduate,No,33,811,8474,484,700,240,1,Semiurban,Home Improvement,13,25.87,5.98,5006.94,Y
LP00671,Male,Yes,2,Graduate,No,46,652,5576,1475,700,240,1,Semiurban,Debt Consolidation,17,26.71,7.15,5490.3,Y
LP00672,Male,No,2,Graduate,No,29,689,6750,4018,,360,1,Urban,Debt Consolidation,13,30.53,12.0,7200.29,Y
LP00673,Female,Yes,3+,Not Graduate,No,34,659,5592,1970,700,180,0,Semiurban,Business,17,31.72,7.14,6346.71,Y
LP00674,Male,Yes,1,Graduate,Yes,35,716,3368,839,700,120,1,Urban,Home Improvement,13,27.42,5.17,7482.89,Y
LP00675,Female,Yes,0,Not Graduate,No,25,737,7549,4374,700,240,1,Urban,Medical,12,14.57,6.32,5145.1,Y
LP00676,Male,Yes,0,Graduate,No,42,746,4599,3866,700,360,1,Urban,Medical,3,34.19,6.65,4493.75,N
LP00677,Male,Yes,1,Not Graduate,No,56,749,10897,2092,700,120,1,Urban,Business,13,19.6,5.89,7732.82,Y
LP00678,Female,No,0,Graduate,No,35,741,5046,1656,700,180,1,Urban,,4,13.44,5.43,5693.62,Y
LP00679,Female,Yes,0,,Yes,37,687,9498,1758,700,180,1,Urban,Business,8,22.27,7.41,6453.34,Y
LP00680,Male,Yes,2,Graduate,No,25,772,9297,2013,700,240,1,Urban,Business,4,19.75,4.78,4535.04,Y
LP00681,Male,Yes,0,Graduate,Yes,38,694,8805,1212,700,180,1,Semiurban,Home Purchase,,22.21,7.23,6382.15,Y
LP00682,Male,Yes,1,Graduate,Yes,37,680,9429,3759,700,360,1,Semiurban,Medical,5,26.32,7.1,4704.22,Y
LP00683,Male,No,3+,Graduate,Yes,37,740,,1793,700,180,1,Urban,Education,10,20.25,5.83,5842.9,Y
LP00684,Female,Yes,0,Graduate,No,46,656,5057,3107,700,360,1,Urban,Education,1,17.54,5.94,4169.89,Y
LP00685,Male,No,2,Not Graduate,No,49,796,8221,2526,700,360,1,Rural,Business,10,15.82,5.84,4125.12,Y
LP00686,Male,No,2,Graduate,Yes,40,731,5527,142,700,180,1,Urban,Vehicle,7,22.87,7.36,6433.52,Y
LP00687,Female,No,2,Graduate,No,43,850,7551,2111,700,240,1,Urban,Home Improvement,12,5,6.0,5015.02,Y
LP00688,Male,Yes,2,Graduate,No,46,709,6632,432,700,360,1,Semiurban,Debt Consolidation,6,22.74,6.2,4287.28,Y
LP00689,Male,No,2,Graduate,No,39,736,7084,4901,700,60,1,Urban,Vehicle,13,11.46,7.95,14176.73,Y
LP00690,Female,Yes,2,Graduate,No,35,751,7509,,700,360,1,Semiurban,Home Improvement,3,11.25,9.5,5885.98,Y
LP00691,Female,Yes,0,Graduate,No,48,760,8298,0,700,240,1,Urban,Debt Consolidation,4,22.28,4.3,4353.33,Y
LP00692,Male,Yes,0,Graduate,No,44,736,7042,197,700,240,1,Urban,Home Improvement,7,28.66,5.92,4982.76,Y
LP00693,Male,Yes,2,Graduate,No,22,765,5242,3623,700,360,1,Urban,Home Improvement,3,23.12,4.71,3634.67,Y
LP00694,Male,Yes,0,Not Graduate,No,36,692,7255,3449,700,180,0,Semiurban,Business,4,16.48,6.82,,Y
LP00695,Female,No,0,Graduate,Yes,42,,7012,1812,700,360,1,Semiurban,Home Purchase,8,23.14,5.44,3948.21,Y
LP00696,Male,Yes,0,Graduate,No,39,785,7603,1998,700,240,1,Rural,Education,8,25.81,4.1,4278.84,Y
LP00697,Male,Yes,2,Graduate,No,41,730,7411,4417,700,120,1,Urban,Business,9,10.92,6.32,7884.4,Y
LP00698,Male,Yes,1,Graduate,,32,730,9006,2265,700,120,1,Rural,Home Purchase,1,18.76,5.63,7642.01,Y
LP00699,Male,Yes,0,Graduate,No,44,734,7492,134,700,240,1,Semiurban,Vehicle,8,15.16,6.55,5239.64,Y
LP00700,Female,Yes,,Not Graduate,,41,742,5458,229,700,240,1,Semiurban,Education,6,29.16,5.45,4795.46,Y
LP00701,Male,No,1,Graduate,No,28,752,6300,2824,700,360,1,Urban,Vehicle,10,20.06,7.49,4889.71,Y
LP00702,Male,Yes,1,Graduate,Yes,37,752,8993,1711,700,180,1,Urban,Education,13,18.72,7.32,6417.69,Y
LP00703,Male,Yes,3+,Graduate,Yes,47,775,9861,1176,700,120,1,Semiurban,Debt Consolidation,7,38.06,6.27,7866.69,Y
LP00704,Male,Yes,2,Graduate,No,36,730,10070,1810,700,180,1,Semiurban,Home Purchase,0,37.35,7.53,6501.03,Y
LP00705,Male,Yes,1,Graduate,No,38,764,3783,2181,700,360,1,Semiurban,Education,4,19.25,4.69,3626.26,Y
LP00706,Male,No,3+,Graduate,No,30,768,4898,3394,700,360,0,Urban,Debt Consolidation,6,25.83,7.93,5102.23,Y
LP00707,Male,Yes,2,Graduate,Yes,33,758,3765,2335,700,180,1,Rural,Home Purchase,7,28.33,7.65,6548.9,Y
LP00708,Female,,1,Graduate,No,42,713,8060,0,700,240,1,Semiurban,Education,10,32.46,5.44,4791.52,Y
LP00709,Female,No,0,Graduate,No,45,712,4986,258,700,240,1,Semiurban,Home Improvement,10,11.12,6.17,5083.91,Y
LP00710,Male,No,2,Graduate,No,34,760,9278,971,700,180,1,Urban,Medical,8,33.26,6.67,6163.36,Y
LP00711,Male,Yes,0,Graduate,No,38,710,6877,221,700,240,1,Urban,Home Purchase,9,16.27,10.38,6932.33,Y
LP00712,Male,No,1,Graduate,No,38,685,10889,3178,700,60,1,Rural,Home Improvement,11,21.0,6.2,13598.15,Y
LP00713,Female,Yes,0,Graduate,No,45,733,8862,2782,700,180,1,Semiurban,Home Improvement,6,31.02,3.39,4966.45,Y
LP00714,Male,No,0,Graduate,Yes,36,695,7784,0,700,120,1,Semiurban,Home Improvement,5,8.25,5.08,,Y
LP00715,Female,No,1,Graduate,No,42,786,2500,1284,700,240,1,Urban,Home Improvement,0,9.36,6.96,5410.3,Y
LP00716,Male,Yes,0,Graduate,No,40,807,9269,0,700,240,1,Semiurban,Home Improvement,9,14.82,7.1,5469.19,Y
LP00717,Male,Yes,0,Graduate,No,22,761,9346,0,700,60,1,Semiurban,Education,7,38.69,7.28,13953.5,Y
LP00718,Male,Yes,2,Not Graduate,Yes,41,758,12265,5262,700,180,1,Rural,Medical,11,9.45,6.55,6117.01,Y
LP00719,Male,Yes,1,Graduate,No,37,814,5796,6091,700,360,1,Semiurban,Education,9,15.87,7.92,5097.37,Y
LP00720,Male,Yes,1,Graduate,No,30,696,8911,4848,700,120,1,Semiurban,Medical,1,18.89,4.92,7397.24,Y
LP00721,Male,Yes,0,Graduate,No,44,775,11602,2104,700,240,0,Rural,Medical,10,22.34,7.19,5507.21,Y
LP00722,Male,Yes,0,Graduate,No,24,720,7233,2314,700,180,0,Urban,Business,7,27.44,6.79,6209.9,Y
LP00723,Male,Yes,1,Graduate,No,36,728,10608,1645,700,120,0,Urban,Education,9,24.87,7.0,8127.59,Y
LP00724,Male,Yes,3+,Graduate,No,,784,5175,2338,700,60,1,Semiurban,Home Improvement,2,27.74,7.17,13917.05,Y
LP00725,Male,No,2,Graduate,No,36,756,3380,1915,,360,,Urban,Medical,4,29.0,6.16,4269.13,Y
LP00726,Male,Yes,1,Graduate,No,21,747,5489,1905,700,180,1,Rural,Home Purchase,4,18.92,7.31,6413.74,Y
LP00727,Female,Yes,0,Graduate,No,49,701,8121,0,700,360,1,Semiurban,Business,3,19.34,7.66,4971.42,Y
LP00728,Female,Yes,0,Graduate,No,38,785,7644,1552,700,180,1,Urban,Home Purchase,13,15.37,6.76,6198.25,Y
LP00729,Female,Yes,2,Graduate,No,45,803,8086,2046,700,360,0,Urban,Debt Consolidation,6,27.15,7.44,4865.77,N
LP00730,Male,Yes,0,Graduate,No,47,728,9284,1868,700,180,1,Urban,Business,12,34.37,9.04,7116.53,Y
LP00731,Male,Yes,0,Graduate,No,32,765,8977,3259,700,60,1,Urban,Home Purchase,9,17.94,7.65,14076.51,Y
LP00732,Male,Yes,0,Graduate,No,33,688,4165,4452,700,120,1,Semiurban,Home Improvement,4,16.44,6.96,8113.17,Y
LP00733,Male,No,1,Not Graduate,Yes,36,707,11643,1179,700,180,1,Urban,Home Improvement,5,35.54,5.06,5557.46,Y
LP00734,Male,Yes,0,Not Graduate,No,43,767,6975,2390,700,360,1,Rural,Vehicle,12,26.53,,5845.16,Y
LP00735,Female,Yes,2,Graduate,No,47,790,4902,2151,700,180,1,Semiurban,Home Improvement,8,27.66,6.37,6047.84,Y
LP00736,Male,Yes,2,Graduate,Yes,40,727,5489,2182,700,360,1,Urban,Business,4,18.09,6.98,4647.72,Y
LP00737,Female,Yes,0,Graduate,No,49,756,7114,3190,700,120,1,Semiurban,Vehicle,9,14.48,6.77,8044.86,Y
LP00738,Male,Yes,0,Graduate,No,36,837,5906,1310,700,120,1,Semiurban,Education,10,29.6,6.32,7884.4,Y
LP00739,Male,Yes,0,Graduate,No,26,738,9488,4258,700,180,0,Rural,Business,13,24.26,4.87,5488.27,Y
LP00740,Female,Yes,1,Not Graduate,No,43,712,4813,3777,700,360,1,Urban,Medical,9,12.64,7.28,4789.49,Y
LP00741,Male,Yes,1,Graduate,No,38,820,10086,0,700,180,1,Urban,Debt Consolidation,11,24.49,7.19,,Y
LP00742,Female,Yes,2,Graduate,No,30,800,9735,0,700,360,0,Semiurban,Education,0,20.68,4.58,3580.15,Y
LP00743,Male,No,0,Graduate,No,30,805,7713,784,700,360,1,Semiurban,Education,4,12.04,8.34,5303.22,Y
LP00744,Male,Yes,0,Graduate,No,30,701,5896,2994,700,120,1,Urban,Home Purchase,9,14.29,7.46,8294.52,Y
LP00745,Male,No,2,Graduate,No,37,697,6980,0,700,360,1,Rural,Debt Consolidation,15,27.81,4.02,3349.98,Y
LP00746,Male,No,0,Graduate,No,37,757,9238,2612,700,120,1,Rural,Business,5,24.99,4.7,7322.36,Y
LP00747,Female,Yes,1,Graduate,Yes,32,779,7983,2026,700,240,1,Semiurban,Home Improvement,12,14.85,7.75,5746.64,Y
LP00748,Male,Yes,0,Graduate,No,38,808,7436,1695,700,360,1,Semiurban,Education,4,26.02,7.72,5000.38,Y
LP00749,Male,Yes,0,Graduate,,30,769,11237,2521,700,360,0,Urban,Debt Consolidation,8,15.65,7.94,5107.1,Y
LP00750,Male,Yes,2,Graduate,Yes,24,687,3632,848,700,120,1,Urban,Education,12,14.11,6.1,7806.63,Y
LP00751,Male,Yes,2,Graduate,No,39,727,9478,2484,700,360,1,Rural,Home Improvement,13,28.37,5.39,3926.35,Y
LP00752,Male,No,0,Graduate,No,39,833,12734,1343,700,240,1,Semiurban,Business,1,14.09,8.57,6105.81,Y
LP00753,Male,Yes,0,Not Graduate,No,36,748,5391,2585,700,120,1,Urban,Vehicle,8,21.03,6.22,7849.0,Y
LP00754,Female,Yes,1,Graduate,No,24,704,12060,812,700,180,1,Rural,Business,9,22.79,7.78,6600.96,Y
LP00755,Male,Yes,2,Graduate,No,33,708,2947,4226,700,360,1,Rural,Vehicle,10,27.01,8.43,5347.71,Y
LP00756,Female,Yes,0,Graduate,No,41,703,8199,1730,700,360,1,Semiurban,Home Purchase,12,10.24,6.34,4351.08,Y
LP00757,Male,Yes,3+,Graduate,No,23,828,7418,2674,700,180,1,Semiurban,Home Improvement,11,33.86,6.69,6171.1,Y
LP00758,Female,No,0,Graduate,No,39,739,5658,2572,700,120,1,Urban,Home Purchase,15,15.06,6.89,8087.96,Y
LP00759,Male,No,2,Graduate,Yes,37,715,7318,4360,700,240,1,Urban,Medical,5,26.92,5.44,4791.52,Y
LP00760,Female,Yes,3+,Graduate,No,33,678,3973,1957,700,180,1,Semiurban,Debt Consolidation,2,18.16,7.11,6334.93,Y
LP00761,Female,Yes,1,Graduate,No,35,778,7841,2784,700,120,1,Urban,Education,5,28.39,6.93,8102.36,Y
LP00762,Male,No,3+,Not Graduate,No,30,726,8048,5344,700,180,0,Urban,Debt Consolidation,14,23.82,5.35,5664.02,N
LP00763,Female,Yes,3+,Graduate,No,43,708,5258,3454,700,180,1,Rural,Vehicle,5,6.02,5.38,5675.11,Y
LP00764,Female,Yes,0,Graduate,No,49,794,3228,3192,700,360,1,Urban,Education,8,31.88,8.03,5151.0,Y
LP00765,Male,Yes,0,Graduate,No,36,722,7030,0,700,360,1,Urban,Vehicle,6,23.75,8.4,5332.86,Y
LP00766,Male,Yes,0,Graduate,No,34,703,2500,0,700,360,1,Semiurban,Business,10,23.34,5.21,3848.1,Y
LP00767,Female,Yes,2,Graduate,No,41,695,10256,446,700,180,1,Rural,Education,17,33.17,5.02,5542.85,Y
LP00768,Male,Yes,3+,Graduate,No,36,683,2932,969,700,240,1,Urban,Education,11,28.44,8.63,6132.48,Y
LP00769,Male,Yes,2,Graduate,Yes,,,9818,1789,700,240,1,Semiurban,Business,7,28.73,5.28,4728.65,Y
LP00770,Male,Yes,2,Not Graduate,No,32,742,4868,1813,700,240,0,Semiurban,Medical,10,20.68,6.18,,Y
LP00771,Female,No,1,Not Graduate,No,29,,8784,3508,700,180,1,Rural,Business,8,25.68,6.37,6047.84,Y
LP00772,Female,Yes,0,Not Graduate,No,40,763,6414,1282,700,180,1,Urban,Home Purchase,0,19.02,4.88,5491.9,Y
LP00773,Male,Yes,1,Graduate,No,41,734,6793,2462,700,180,1,Urban,Vehicle,12,15.52,4.07,5202.4,Y
LP00774,Male,Yes,0,Graduate,No,26,850,3819,255,700,,1,Urban,Education,8,15.49,7.22,5519.92,Y
LP00775,Female,Yes,3+,Not Graduate,No,40,712,6459,0,700,120,1,Rural,Home Improvement,8,20.15,4.97,7414.33,Y
LP00776,Female,No,3+,Graduate,No,29,767,7463,1104,,360,1,Semiurban,Debt Consolidation,4,27.59,7.44,4865.77,Y
LP00777,Female,Yes,0,Graduate,Yes,41,728,8504,4447,700,240,1,Rural,Business,9,28.79,4.59,4462.62,Y
LP00778,Male,No,0,Graduate,Yes,34,681,6846,1216,700,360,0,Semiurban,Education,6,20.32,7.63,4956.96,Y
LP00779,Female,No,1,Graduate,No,37,756,6660,0,700,360,1,Urban,Vehicle,0,23.79,7.59,4937.71,Y
LP00780,Male,No,0,Graduate,No,30,788,5809,1084,700,180,,Semiurban,Medical,11,5,6.22,5990.52,Y
LP00781,Male,Yes,0,Graduate,No,37,784,7549,2783,700,180,0,Semiurban,Vehicle,2,27.94,7.67,6556.89,N
LP00782,Male,No,2,Graduate,No,29,740,4444,1445,700,240,1,Urban,Debt Consolidation,14,28.74,7.9,5811.59,Y
LP00783,Female,No,3+,Not Graduate,No,33,800,7099,2671,700,240,1,Urban,Business,9,27.99,6.2,5096.12,Y
LP00784,Female,Yes,1,Graduate,No,37,707,3614,1942,700,360,1,Rural,Home Purchase,11,28.19,6.41,4383.13,Y
LP00785,Male,Yes,2,Graduate,No,48,650,10903,0,700,360,1,Rural,Education,11,18.72,8.06,5165.66,Y
LP00786,Female,Yes,1,Graduate,No,41,683,12522,0,700,60,1,Urban,Medical,11,32.05,8.14,14240.42,Y
LP00787,Female,Yes,0,Graduate,No,38,801,7210,735,700,120,1,Urban,Vehicle,4,28.93,6.94,8105.96,N
LP00788,Male,No,0,Not Graduate,No,34,685,6074,1657,700,240,1,Semiurban,,5,28.81,6.32,5145.1,Y
LP00789,Male,Yes,2,Graduate,Yes,30,723,8829,1941,700,360,1,Rural,Vehicle,5,9.43,7.41,4851.43,Y
LP00790,Male,Yes,1,Graduate,No,34,670,9927,1846,700,360,1,Rural,Medical,9,37.8,6.86,4591.49,Y
LP00791,Female,Yes,2,Not Graduate,No,47,673,7329,5035,700,240,1,Semiurban,Business,,20.74,8.38,6021.7,Y
LP00792,Male,Yes,2,Graduate,No,48,738,10149,2997,700,120,1,Semiurban,Education,4,23.94,8.33,8615.48,Y
LP00793,Female,Yes,3+,Graduate,,39,714,2658,1409,700,240,1,Semiurban,Debt Consolidation,4,21.11,4.61,4470.22,Y
LP00794,Male,Yes,0,Not Graduate,No,29,717,7711,0,700,120,0,Urban,Home Improvement,3,26.47,6.42,7919.89,Y
LP00795,Male,Yes,2,Graduate,No,42,710,7400,2724,700,120,1,Urban,Business,8,22.74,8.95,8848.37,Y
LP00796,Female,Yes,0,Graduate,No,37,780,9043,3647,700,360,1,Semiurban,Education,4,17.89,6.66,4498.39,Y
LP00797,Male,No,2,Not Graduate,Yes,32,775,9623,2541,700,180,1,Semiurban,Vehicle,9,22.01,6.15,5963.88,Y
LP00798,Male,Yes,0,Graduate,No,37,713,7007,910,700,120,1,Semiurban,Business,14,32.77,7.8,8419.14,Y
LP00799,Male,Yes,3+,Not Graduate,No,35,800,8642,2333,700,240,0,Rural,Business,8,13.22,7.69,5720.76,Y
LP00800,Male,No,2,Graduate,No,40,683,8287,5482,700,180,1,Urban,Medical,4,16.31,6.98,6283.97,Y
LP00801,Male,Yes,0,Graduate,No,30,705,2500,2278,700,240,1,Urban,Education,6,32.24,8.86,6235.19,Y
LP00802,Male,No,2,Graduate,No,47,672,7247,2259,700,360,,Urban,Medical,11,14.06,5.65,4040.65,Y
LP00803,Female,No,3+,Not Graduate,No,46,779,8617,1086,700,180,1,Urban,Home Improvement,11,12.76,6.94,6268.34,Y
LP00804,Female,Yes,2,Graduate,No,47,703,7905,223,700,180,0,Urban,Home Improvement,10,,7.49,6485.11,Y
LP00805,Female,Yes,2,Not Graduate,No,27,707,6773,3617,700,240,0,Semiurban,Vehicle,5,14.63,7.61,5686.33,Y
LP00806,Male,No,2,Graduate,Yes,21,759,7745,2817,700,180,1,Rural,Home Improvement,4,13.99,5.21,5612.43,Y
LP00807,Male,No,2,Graduate,No,37,811,9000,2112,700,240,,Urban,Debt Consolidation,4,,6.51,5223.13,Y
LP00808,Male,No,3+,Not Graduate,No,50,760,10432,5850,700,240,1,Semiurban,Home Purchase,0,37.02,7.28,5545.36,Y
LP00809,Male,Yes,0,Graduate,Yes,33,771,6873,984,700,240,1,Urban,Vehicle,4,21.08,5.17,4685.68,N
LP00810,Male,No,1,Graduate,No,49,788,10596,2579,700,120,0,Semiurban,Vehicle,12,24.96,6.57,7973.31,Y
LP00811,Male,Yes,2,Graduate,No,23,761,9671,2093,700,180,1,Semiurban,Home Improvement,5,22.49,5.35,5664.02,Y
LP00812,Male,No,1,Graduate,No,34,763,7807,1100,700,360,1,Urban,Education,12,19.84,7.65,4966.6,Y
LP00813,Male,Yes,0,Graduate,No,32,717,8156,1822,700,360,1,Semiurban,Vehicle,5,27.01,6.97,4643.02,N
LP00814,Female,No,2,Graduate,No,39,754,5995,2828,700,360,1,Semiurban,Medical,4,28.58,6.89,4605.52,Y
LP00815,Male,Yes,3+,Not Graduate,No,37,725,9112,2387,700,120,1,Semiurban,Education,10,18.86,8.58,8708.98,Y
LP00816,Female,No,2,Graduate,No,41,724,8238,59,700,360,1,Urban,Debt Consolidation,9,15.57,8.43,5347.71,N
LP00817,Male,Yes,0,Graduate,Yes,29,739,5730,4624,700,360,1,Urban,Vehicle,4,45.12,4.82,3681.12,Y
LP00818,Female,Yes,0,Graduate,No,45,786,4578,1278,700,120,0,Rural,Medical,2,26.31,6.59,7980.45,Y
LP00819,Male,Yes,2,Graduate,No,42,787,4778,,700,120,1,Urban,Debt Consolidation,2,33.11,7.7,8382.37,Y
LP00820,Male,No,1,Graduate,No,26,681,9359,1972,700,240,1,Urban,Home Purchase,9,22.3,5.02,4627.43,Y
LP00821,Male,Yes,1,Graduate,No,33,850,7588,538,700,180,1,Semiurban,Medical,0,30.48,5.5,5719.58,Y
LP00822,Female,No,,Graduate,No,36,739,6833,0,700,120,1,Semiurban,Business,18,10.23,6.7,8019.78,Y
LP00823,Male,Yes,1,Not Graduate,No,39,749,6300,2061,700,120,0,Semiurban,Debt Consolidation,12,16.06,6.34,7891.49,N
LP00824,Female,No,1,Graduate,No,48,737,8495,2022,700,120,1,Urban,Vehicle,4,17.4,8.12,8537.38,Y
LP00825,Male,Yes,0,Graduate,Yes,44,737,6376,2372,700,60,1,Semiurban,Medical,6,26.53,7.62,14066.51,Y
LP00826,Female,Yes,3+,Graduate,No,42,746,9127,578,700,60,1,Rural,Home Purchase,10,27.33,6.96,13847.63,Y
LP00827,Male,No,0,Graduate,No,28,785,11574,2711,700,360,1,Semiurban,Medical,11,30.19,5.37,3917.62,Y
LP00828,Female,Yes,0,Graduate,,34,710,5488,1392,700,240,1,Semiurban,Home Purchase,10,29.11,8.73,6177.04,Y
LP00829,Female,No,2,Graduate,No,45,687,5679,5831,700,240,0,Urban,Business,2,29.24,5.53,4827.08,N
LP00830,Female,Yes,0,Graduate,No,33,735,10641,1787,700,120,1,Urban,Home Improvement,6,21.82,6.18,7834.86,Y
LP00831,Male,No,1,Graduate,Yes,42,714,8462,3238,700,360,1,Urban,Home Improvement,6,6.35,3.82,3269.68,Y
LP00832,Male,No,2,Graduate,No,41,770,6338,2220,700,120,1,,Business,6,9.3,8.78,8784.17,Y
LP00833,Male,Yes,3+,Not Graduate,No,45,703,8446,2451,700,180,1,Semiurban,Education,2,21.6,7.33,6421.65,Y
LP00834,Female,No,0,Graduate,Yes,37,735,4690,1959,700,120,1,Semiurban,Home Purchase,6,17.42,7.76,8404.42,Y
LP00835,Male,Yes,3+,Graduate,No,45,750,10959,3667,700,120,1,Semiurban,Home Purchase,14,28.44,7.46,8294.52,Y
LP00836,Female,Yes,1,Graduate,,44,730,10739,172,700,240,1,Urban,Vehicle,3,29.2,7.48,5630.59,Y
LP00837,,No,2,Graduate,No,36,731,4653,3877,700,360,1,Semiurban,Home Purchase,9,11.69,7.67,4976.24,Y
LP00838,Male,No,0,Not Graduate,No,41,771,5459,1615,700,240,1,Semiurban,Home Purchase,10,15.8,6.88,5376.79,Y
LP00839,Female,No,3+,Graduate,No,,694,8047,2915,700,360,0,Urban,Debt Consolidation,1,17.64,7.16,4732.58,Y
LP00840,Female,Yes,0,Graduate,No,42,819,8607,1966,700,180,1,Semiurban,Education,13,26.73,7.58,6520.95,Y
LP00841,Female,Yes,3+,Graduate,No,46,837,7201,1366,700,360,1,Rural,Home Purchase,,21.21,8.8,5531.92,Y
LP00842,Male,Yes,0,Graduate,No,46,742,13128,4031,700,60,1,Semiurban,Education,11,27.09,4.33,12996.07,N
LP00843,,No,0,Graduate,Yes,29,749,6027,3674,700,120,1,Semiurban,Home Purchase,11,16.3,8.75,8772.87,Y
LP00844,Female,No,0,Graduate,No,36,754,4175,105,700,120,0,Rural,Debt Consolidation,1,23.54,5.85,7718.81,Y
LP00845,Female,No,1,Graduate,No,36,748,6410,0,700,360,1,Semiurban,Business,2,31.16,6.81,4568.14,Y
LP00846,Male,Yes,3+,Graduate,No,43,726,7039,2030,700,360,1,Urban,Medical,3,5,7.87,5073.06,Y
LP00847,Female,No,0,Graduate,No,36,,5207,1567,700,120,1,Rural,,6,18.98,8.64,8731.5,Y
LP00848,Male,No,0,Graduate,No,46,805,7472,2944,700,120,1,Urban,Debt Consolidation,4,23.69,6.02,7778.47,Y
LP00849,Male,Yes,2,Graduate,No,39,741,8379,3685,700,120,1,Semiurban,Medical,9,24.47,5.9,7736.33,Y
LP00850,Male,Yes,0,Graduate,No,41,716,8260,2920,700,360,0,Semiurban,Vehicle,1,23.98,5.49,3970.13,N
LP00851,Female,Yes,0,Graduate,No,35,803,11221,5553,700,180,1,Urban,Medical,8,18.25,7.68,6560.89,N
LP00852,Male,Yes,0,Graduate,No,,780,11514,2430,700,360,1,Rural,Business,5,15.31,5.56,4000.91,Y
LP00853,Male,Yes,2,Graduate,No,35,771,6100,3149,700,360,1,Semiurban,Medical,4,18.33,5.28,3878.44,Y
LP00854,,Yes,1,Graduate,No,30,683,7354,1993,700,360,1,Semiurban,Medical,9,31.98,6.56,4452.13,Y
